aa,ac,ag,at,cc,gc,ct,gt,tt,gg,ref_id,split_id
17.42983719,28.69098795,29.90918128,30.86970465,12.64300822,22.97554078,23.48287372,24.2317559,13.41746051,13.0751473,SARS-CoV-2_54_LEFT,SARS-CoV-2_68_LEFT
15.66941134,26.98140486,27.70588037,30.19988781,12.84155314,23.42096686,25.05976251,25.66641157,14.26555361,13.15638538,SARS-CoV-2_54_LEFT,SARS-CoV-2_68_RIGHT
14.33284097,25.22189973,27.86026827,28.93202859,12.77900621,24.95357808,25.77308054,28.56112207,14.72408887,14.14557234,SARS-CoV-2_54_LEFT,SARS-CoV-2_69_LEFT
15.16044033,24.73285615,27.06862394,32.27637626,12.14958162,22.27977751,25.3897054,27.88464267,15.72978979,13.20777015,SARS-CoV-2_54_LEFT,SARS-CoV-2_69_RIGHT
15.04245166,24.30973311,28.82223988,30.36174777,12.01742386,23.22438283,24.13225515,28.55736576,14.88887388,14.12745644,SARS-CoV-2_54_LEFT,SARS-CoV-2_70_LEFT
17.16828312,25.09420198,30.8628819,28.73697709,11.69106941,21.86506904,20.88861844,24.43504639,13.07130003,13.9116985,SARS-CoV-2_54_LEFT,SARS-CoV-2_70_RIGHT
18.65463409,31.37879766,32.09377542,26.84452807,13.21271656,24.21398906,21.33899747,21.62217589,11.74791163,13.44554606,SARS-CoV-2_54_LEFT,SARS-CoV-2_71_LEFT
15.25452958,24.36737775,30.10677248,28.29454577,11.99048615,23.69575157,22.64481698,27.34723529,13.78644391,14.66371397,SARS-CoV-2_54_LEFT,SARS-CoV-2_71_RIGHT
16.04156177,26.54238344,28.06510234,29.65141978,12.54141208,22.81356088,23.77178646,24.93649309,13.86600073,13.18223436,SARS-CoV-2_54_LEFT,SARS-CoV-2_72_LEFT
16.95008969,25.92872597,31.77086855,30.28877307,11.89030748,22.83384342,22.14375336,25.9639131,13.52025749,14.08714205,SARS-CoV-2_54_LEFT,SARS-CoV-2_72_RIGHT
15.2870271,24.69985981,30.55763392,30.62620609,11.97821862,23.8870227,23.92506427,29.28674819,14.62398772,14.59216132,SARS-CoV-2_54_LEFT,SARS-CoV-2_73_LEFT
16.79477854,27.68249386,29.86805939,33.35402536,12.41163966,23.01862074,24.80370767,26.46301462,14.49449541,13.21103061,SARS-CoV-2_54_LEFT,SARS-CoV-2_73_RIGHT
17.27745245,26.13155568,34.49699821,27.03163706,11.93585916,23.8530745,20.39340727,24.57709412,12.26059185,15.06097996,SARS-CoV-2_54_LEFT,SARS-CoV-2_74_LEFT
15.90097516,25.60494703,27.94233343,31.70707722,12.17629364,22.22029094,24.31690056,26.37193981,14.79348529,13.15259082,SARS-CoV-2_54_LEFT,SARS-CoV-2_74_RIGHT
17.29235943,26.80647765,30.59482193,30.41287694,12.10461488,22.46462076,22.37682995,24.76437119,13.42094689,13.48833391,SARS-CoV-2_54_LEFT,SARS-CoV-2_75_LEFT
13.85208074,23.86921325,27.22168158,28.14393088,12.5189179,24.62485818,25.34902019,29.27034952,14.96524636,14.4105443,SARS-CoV-2_54_LEFT,SARS-CoV-2_75_RIGHT
15.23175506,27.16314401,26.65728097,32.11013274,13.05392472,23.45610334,27.31314037,26.80069011,15.33583292,12.82878774,SARS-CoV-2_54_LEFT,SARS-CoV-2_76_LEFT
17.15222738,24.72463447,32.42607398,29.43341233,11.49557664,22.11567404,20.84793024,25.63281275,13.23685091,14.39205632,SARS-CoV-2_54_LEFT,SARS-CoV-2_76_RIGHT
17.06864562,27.08263634,28.67591453,30.38926304,12.34390868,22.05892319,22.96363855,24.03125004,13.60598397,12.94628499,SARS-CoV-2_54_LEFT,SARS-CoV-2_77_LEFT
18.96897644,34.09179992,30.33717397,28.55929931,13.79720293,23.95263561,22.91628054,21.37782034,12.10498621,12.65061099,SARS-CoV-2_54_LEFT,SARS-CoV-2_77_RIGHT
15.22381785,26.6971001,26.38197658,30.43900763,12.96754492,23.12427663,26.00663205,25.71023566,14.73209509,12.82424931,SARS-CoV-2_54_LEFT,SARS-CoV-2_78_LEFT
16.05728596,28.61754516,30.42735774,29.70906062,13.1121376,25.29777575,24.83351844,26.1044098,13.5514458,13.84216755,SARS-CoV-2_54_LEFT,SARS-CoV-2_78_RIGHT
15.63934787,26.74191274,31.26482082,29.49928475,12.59049596,25.24046966,24.16508006,27.6193724,13.75545033,14.51706149,SARS-CoV-2_54_LEFT,SARS-CoV-2_79_LEFT
14.54509022,23.05782237,26.48139108,31.09124333,11.80383177,21.84228047,24.63830059,28.70469077,16.0388839,13.49856499,SARS-CoV-2_54_LEFT,SARS-CoV-2_79_RIGHT
15.29676661,25.94700215,29.70604275,28.79130062,12.55429211,24.5934194,24.00434028,27.07564178,13.8434533,14.27042474,SARS-CoV-2_54_LEFT,SARS-CoV-2_80_LEFT
16.44833205,26.98111626,29.83919443,29.44453281,12.48366094,23.41319763,23.18988008,25.14316264,13.46858612,13.628866,SARS-CoV-2_54_LEFT,SARS-CoV-2_80_RIGHT
15.39723356,28.74675597,26.77151301,31.28355292,13.60959259,24.22757186,27.6867047,25.87353882,14.74574417,12.74634401,SARS-CoV-2_54_LEFT,SARS-CoV-2_81_LEFT
14.58402049,26.51867639,27.60414139,28.33336018,13.2208604,25.23681954,25.82413915,26.84162397,14.13483091,13.76346038,SARS-CoV-2_54_LEFT,SARS-CoV-2_81_RIGHT
16.60509386,29.73861775,28.22331018,29.58055328,13.43035061,23.85687347,24.75768246,23.76303365,13.36835127,12.83927402,SARS-CoV-2_54_LEFT,SARS-CoV-2_82_LEFT
15.04824002,25.86073935,29.51828638,27.0596335,12.73579222,25.13001987,23.41550238,26.24838333,13.30145164,14.50553207,SARS-CoV-2_54_LEFT,SARS-CoV-2_82_RIGHT
14.9673466,27.07599981,28.60284091,30.22932246,13.08493212,25.25764673,26.4511224,27.89172576,14.55447356,13.78904148,SARS-CoV-2_54_LEFT,SARS-CoV-2_83_LEFT
16.77571652,28.64793972,26.86942918,32.87334096,12.93611031,22.11235579,25.66229387,24.27684552,14.56474211,12.26510677,SARS-CoV-2_54_LEFT,SARS-CoV-2_83_RIGHT
15.19461128,25.19874786,29.875115,30.65975651,12.20352895,24.08556633,24.55063511,28.91024103,14.67054204,14.3048141,SARS-CoV-2_54_LEFT,SARS-CoV-2_84_LEFT
14.74511137,27.22073799,25.56961634,30.17791237,13.51867927,23.83332645,27.65576918,25.94414347,15.0220002,12.7166782,SARS-CoV-2_54_LEFT,SARS-CoV-2_84_RIGHT
17.25837444,29.67750067,33.24834096,29.62967665,12.88144158,25.29475176,23.3411482,25.26212527,12.86490326,14.11413379,SARS-CoV-2_54_LEFT,SARS-CoV-2_85_LEFT
18.71853791,28.4539576,31.89310855,30.58328441,12.17980398,22.31196523,21.74008935,23.48247566,12.85586086,13.27283043,SARS-CoV-2_54_LEFT,SARS-CoV-2_85_RIGHT
15.00475538,26.23334068,26.40265874,30.35852817,12.90774932,23.26786094,26.11919439,26.28677254,14.92235325,12.98731814,SARS-CoV-2_54_LEFT,SARS-CoV-2_86_LEFT
15.43149222,24.78617568,30.9864852,30.44248218,11.94623971,23.89760118,23.60325747,29.01245002,14.4145719,14.66131354,SARS-CoV-2_54_LEFT,SARS-CoV-2_86_RIGHT
16.1529635,24.42890549,30.22615919,29.64130261,11.70200172,22.31999267,22.03148867,26.41823775,13.87055431,14.12538121,SARS-CoV-2_54_LEFT,SARS-CoV-2_87_LEFT
16.65944618,26.33303579,32.82933134,27.1164862,12.1988989,24.21616864,21.22865358,24.85765866,12.50055049,14.78534037,SARS-CoV-2_54_LEFT,SARS-CoV-2_87_RIGHT
15.73291935,26.51548317,31.36111598,26.4353756,12.66799508,25.35517037,22.23099062,25.28303794,12.63363847,14.83003884,SARS-CoV-2_54_LEFT,SARS-CoV-2_88_LEFT
16.66116705,28.98862105,28.78020014,31.46317653,12.99634207,23.49207392,25.09993521,24.95176495,13.93504091,12.91780991,SARS-CoV-2_54_LEFT,SARS-CoV-2_88_RIGHT
15.72532095,27.43783017,26.8446326,28.2356878,13.15025431,23.26088211,24.24481742,23.79902458,13.50971574,12.88656917,SARS-CoV-2_54_LEFT,SARS-CoV-2_89_LEFT
17.29946291,30.24864589,31.29373383,27.68370071,13.2567152,24.89185589,22.71456149,23.23629985,12.33752388,13.63456143,SARS-CoV-2_54_LEFT,SARS-CoV-2_89_RIGHT
15.02731566,31.17968646,25.52503676,29.75462152,14.99722786,25.48615202,29.69846201,24.596677,14.32292273,12.38969755,SARS-CoV-2_54_LEFT,SARS-CoV-2_90_LEFT
16.6188726,27.62092019,26.93194514,29.73016181,12.77549238,22.03035963,23.72887442,23.24305174,13.63313872,12.50121639,SARS-CoV-2_54_LEFT,SARS-CoV-2_90_RIGHT
16.3373534,27.36067763,29.4819047,32.88400675,12.4919503,23.31913378,25.18178455,26.90417886,14.63941077,13.31012,SARS-CoV-2_54_LEFT,SARS-CoV-2_91_LEFT
16.41112589,25.53091062,30.75801223,30.03264158,11.95378447,22.90135269,22.53736884,26.28715334,13.75043265,14.04860635,SARS-CoV-2_54_LEFT,SARS-CoV-2_91_RIGHT
17.02004808,27.90331891,32.7762728,30.0616441,12.43132797,24.36557425,22.98665793,25.90364351,13.20892308,14.19263071,SARS-CoV-2_54_LEFT,SARS-CoV-2_92_LEFT
18.71887822,28.49890588,32.12403013,30.25346008,12.19773717,22.44236704,21.62157443,23.42154179,12.7551511,13.3512096,SARS-CoV-2_54_LEFT,SARS-CoV-2_92_RIGHT
15.31322031,24.42397909,29.12423367,30.70768559,11.93179742,22.95293727,23.83718125,28.24150319,14.79339937,14.04374379,SARS-CoV-2_54_LEFT,SARS-CoV-2_93_LEFT
15.0005103,25.23442086,28.17642612,27.65960917,12.5481546,23.90733388,23.55438506,26.02724839,13.72327843,13.98248141,SARS-CoV-2_54_LEFT,SARS-CoV-2_93_RIGHT
14.57468101,28.05801437,24.47086759,29.78556861,14.12076755,23.88594662,28.86103821,25.04825904,15.03616824,12.32606251,SARS-CoV-2_54_LEFT,SARS-CoV-2_94_LEFT
14.35411547,23.51322595,26.66629568,26.59022327,12.28378696,23.08903186,23.03455649,26.02796711,13.96320465,14.0071017,SARS-CoV-2_54_LEFT,SARS-CoV-2_94_RIGHT
14.72185464,24.93113482,29.81326252,29.61779942,12.34022496,24.90468653,24.77730282,29.57789935,14.6030463,14.70136673,SARS-CoV-2_54_LEFT,SARS-CoV-2_95_LEFT
15.68455428,27.4604784,26.75422823,31.1420857,13.02828875,23.04788244,26.01881167,25.39571586,14.66008762,12.72446883,SARS-CoV-2_54_LEFT,SARS-CoV-2_95_RIGHT
16.91747242,29.15832456,30.6878895,29.394086,12.97715288,24.38370165,23.62526879,24.5374987,13.06447335,13.54542806,SARS-CoV-2_54_LEFT,SARS-CoV-2_96_LEFT
15.77171809,29.15724106,27.03355485,28.26687472,13.76397511,24.2706344,25.22021741,23.68869485,13.37142875,12.83628414,SARS-CoV-2_54_LEFT,SARS-CoV-2_96_RIGHT
15.70645318,30.70954741,27.5120391,29.05210407,14.27014028,25.46861023,26.74090895,24.39375356,13.55756383,12.90537341,SARS-CoV-2_54_LEFT,SARS-CoV-2_97_LEFT
16.80678344,30.38826519,31.40277252,27.53458117,13.48235707,25.81260211,23.30128216,23.83267379,12.41889512,13.86403638,SARS-CoV-2_54_LEFT,SARS-CoV-2_97_RIGHT
19.66886325,31.31170291,33.13579239,30.14289178,12.69368447,23.21316965,21.87727465,22.63064788,12.35677881,13.21570189,SARS-CoV-2_54_LEFT,SARS-CoV-2_98_LEFT
14.8826747,24.70277727,29.54350842,27.85526799,12.31006785,24.46558972,23.36731967,27.54115287,13.83193843,14.69054325,SARS-CoV-2_54_LEFT,SARS-CoV-2_98_RIGHT
14.28218919,25.72554798,25.85856349,28.77523926,13.17414188,24.10941691,26.55167952,26.6950212,14.83856369,13.24399845,SARS-CoV-2_54_LEFT,SARS-CoV-2_99_LEFT
16.86816532,27.97130381,28.91845947,28.60669763,12.77592232,23.05281219,22.86915926,23.45398782,13.02414609,13.14664778,SARS-CoV-2_54_LEFT,SARS-CoV-2_99_RIGHT
17.22368463,33.03717451,24.08425116,27.87501725,14.75992868,21.928989,24.91454171,19.79370247,12.72757928,11.33286525,SARS-CoV-2_54_RIGHT,SARS-CoV-2_54_RIGHT
15.22304048,28.64468299,26.88082477,31.39598687,13.64234042,24.55783733,28.10404525,26.41568282,14.89578796,12.85815825,SARS-CoV-2_54_RIGHT,SARS-CoV-2_55_LEFT
18.35697409,33.48926707,26.38965932,29.73552643,14.02615713,22.17061644,24.32730961,20.67381145,12.77375705,11.67591091,SARS-CoV-2_54_RIGHT,SARS-CoV-2_55_RIGHT
14.67789444,29.02435298,27.32131007,30.56667838,14.1141459,26.40059304,29.36614302,27.61614979,14.86131307,13.30430036,SARS-CoV-2_54_RIGHT,SARS-CoV-2_56_LEFT
15.20693004,30.38683679,25.74676229,27.65806932,14.68811692,25.07428351,26.86423163,23.30035941,13.39661273,12.52758372,SARS-CoV-2_54_RIGHT,SARS-CoV-2_56_RIGHT
16.59036351,33.97610994,22.98823929,29.02606901,15.43474175,22.03506351,27.41083552,20.11177039,13.38560721,11.06997321,SARS-CoV-2_54_RIGHT,SARS-CoV-2_57_LEFT
17.35053133,35.06100142,24.38479154,28.32096603,15.23224056,22.53763005,25.75189909,19.90539601,12.71593863,11.32087392,SARS-CoV-2_54_RIGHT,SARS-CoV-2_57_RIGHT
17.35055656,33.38875481,28.9872737,29.72357906,14.19950741,24.86331958,25.37072641,22.97614606,12.9256809,12.66970982,SARS-CoV-2_54_RIGHT,SARS-CoV-2_58_LEFT
15.68731876,29.05884207,28.01674195,32.91978805,13.40998184,24.55529937,27.98863446,27.03464915,15.01558707,12.98158003,SARS-CoV-2_54_RIGHT,SARS-CoV-2_58_RIGHT
18.41017435,34.55690126,26.21936819,28.14262567,14.46671522,22.5058487,23.83211843,19.93383882,12.29926993,11.66684141,SARS-CoV-2_54_RIGHT,SARS-CoV-2_59_LEFT
14.76467578,28.27890288,23.7215671,29.77931868,14.17032615,23.02858002,28.60843614,23.93875541,14.95621417,11.94241068,SARS-CoV-2_54_RIGHT,SARS-CoV-2_59_RIGHT
16.71200726,30.94862936,25.79069382,30.31331897,13.94077581,22.7337248,25.9847515,22.4254162,13.6890697,11.94141195,SARS-CoV-2_54_RIGHT,SARS-CoV-2_60_LEFT
16.21452232,34.01598235,24.24725408,27.71156423,15.66520223,23.71829402,26.99191032,20.79066623,12.9744049,11.5904527,SARS-CoV-2_54_RIGHT,SARS-CoV-2_60_RIGHT
15.7124718,33.41154888,22.96520137,27.4844071,15.98564735,23.2096344,27.85754062,20.48171994,13.22501896,11.3177855,SARS-CoV-2_54_RIGHT,SARS-CoV-2_61_LEFT
15.94523386,30.65449327,23.59903299,29.85000677,14.46668588,22.15582596,27.40976356,21.77750973,14.10533042,11.46016761,SARS-CoV-2_54_RIGHT,SARS-CoV-2_61_RIGHT
16.81431626,33.64118319,24.99129261,30.38324668,14.81304683,23.01290027,27.32962246,21.63261816,13.56912964,11.56848081,SARS-CoV-2_54_RIGHT,SARS-CoV-2_62_LEFT
15.48192515,33.61296229,22.54210667,28.66883786,16.18395282,23.1574859,29.76626615,20.96362915,13.83679661,11.19194187,SARS-CoV-2_54_RIGHT,SARS-CoV-2_62_RIGHT
15.08496106,30.87953011,26.82749502,29.08081494,14.76709121,26.36718546,28.52344028,25.12035907,13.93126447,12.9076875,SARS-CoV-2_54_RIGHT,SARS-CoV-2_63_LEFT
17.59900272,31.45403595,29.38792795,30.27879056,13.49851195,23.90735594,24.44742934,23.28840917,13.09116821,12.78278386,SARS-CoV-2_54_RIGHT,SARS-CoV-2_63_RIGHT
15.94611819,29.89470191,26.53244473,32.06547075,13.75011135,23.69377014,27.76000642,24.90623868,14.6531905,12.37933856,SARS-CoV-2_54_RIGHT,SARS-CoV-2_64_LEFT
16.26955892,30.02424971,24.78546883,29.32294235,13.96516429,22.33141772,25.78795546,21.97864805,13.66446714,11.79906624,SARS-CoV-2_54_RIGHT,SARS-CoV-2_64_RIGHT
16.80356852,31.69265215,26.9122818,32.32068029,13.89067704,23.42402239,27.14135983,23.72490703,14.12219524,12.13960095,SARS-CoV-2_54_RIGHT,SARS-CoV-2_65_LEFT
14.32247974,29.16901503,24.96229244,29.99826895,14.71758488,25.50644981,30.85186307,26.10365452,15.16143523,12.56609075,SARS-CoV-2_54_RIGHT,SARS-CoV-2_65_RIGHT
18.17416213,33.06443916,27.4335901,29.24275341,13.95434922,22.88775516,24.05004519,21.20005868,12.65958169,12.05374187,SARS-CoV-2_54_RIGHT,SARS-CoV-2_66_LEFT
15.93990264,29.23521045,25.5600409,33.17663938,13.5580824,22.69735872,28.12382162,24.74641847,15.2250022,12.05515866,SARS-CoV-2_54_RIGHT,SARS-CoV-2_66_RIGHT
16.82018531,32.44501455,25.79885013,28.83669293,14.47814435,23.29132341,25.63825483,21.563998,13.06604924,11.91544596,SARS-CoV-2_54_RIGHT,SARS-CoV-2_67_LEFT
17.11431499,32.93587852,24.73482034,29.21154038,14.56645892,22.33006812,25.75955127,20.7587684,13.13576471,11.48961222,SARS-CoV-2_54_RIGHT,SARS-CoV-2_67_RIGHT
17.42130816,32.56016429,26.33774837,30.53774987,14.08798515,22.79616511,25.68367348,21.90549283,13.35888789,11.86798312,SARS-CoV-2_54_RIGHT,SARS-CoV-2_68_LEFT
15.59450202,29.92172389,24.5806818,29.7411436,14.27633328,23.10006034,27.46765918,23.00193852,14.19316357,11.9175439,SARS-CoV-2_54_RIGHT,SARS-CoV-2_68_RIGHT
14.42272359,28.41660061,25.08437463,29.36758073,14.3506083,24.98443107,29.22216515,25.67954134,14.85858443,12.6467358,SARS-CoV-2_54_RIGHT,SARS-CoV-2_69_LEFT
15.17513809,27.592013,24.40932136,32.11147967,13.45300927,22.33188818,28.30029125,24.93722022,15.64700607,12.00916942,SARS-CoV-2_54_RIGHT,SARS-CoV-2_69_RIGHT
15.12248852,27.51788584,26.03034202,31.08656853,13.35429713,23.55058447,27.41604402,25.94104999,15.05547195,12.67291529,SARS-CoV-2_54_RIGHT,SARS-CoV-2_70_LEFT
17.27348724,28.22506391,28.18040106,29.13180956,12.74939466,22.29031957,22.83377213,22.80656068,13.09388233,12.73252402,SARS-CoV-2_54_RIGHT,SARS-CoV-2_70_RIGHT
18.47736614,35.31828387,27.78794343,26.44232086,14.66126709,23.77637405,22.83085804,19.81726745,11.71225305,12.15008883,SARS-CoV-2_54_RIGHT,SARS-CoV-2_71_LEFT
15.45121848,27.79427353,27.68433395,28.98111776,13.31313861,24.40509399,25.35862193,25.27008151,13.8526984,13.26365042,SARS-CoV-2_54_RIGHT,SARS-CoV-2_71_RIGHT
16.0364126,29.65741068,25.04834431,29.65467844,13.90112321,22.65082594,26.1886694,22.64937866,13.89992881,11.95713398,SARS-CoV-2_54_RIGHT,SARS-CoV-2_72_LEFT
17.12997531,29.76212092,28.52831683,30.88085147,13.16706064,23.23376695,24.64387667,23.84638859,13.57991114,12.71437581,SARS-CoV-2_54_RIGHT,SARS-CoV-2_72_RIGHT
15.5125714,28.67049898,27.44985552,31.84999742,13.46854534,24.4123774,27.63376226,26.51346848,14.85922672,12.94458937,SARS-CoV-2_54_RIGHT,SARS-CoV-2_73_LEFT
16.79899597,31.73964552,26.0805062,33.17718669,13.94087536,22.88309084,27.79467756,23.5239115,14.47269904,11.86651593,SARS-CoV-2_54_RIGHT,SARS-CoV-2_73_RIGHT
17.61419736,30.41480196,31.34193052,28.06343186,13.23037583,24.61205238,22.69798419,23.15454106,12.40230214,13.55886805,SARS-CoV-2_54_RIGHT,SARS-CoV-2_74_LEFT
15.96006877,28.73188443,25.23092993,31.57488911,13.47001622,22.31716776,26.84833548,23.82671776,14.70638652,12.01079465,SARS-CoV-2_54_RIGHT,SARS-CoV-2_74_RIGHT
17.38383364,30.46677979,27.39822581,30.70355021,13.36774244,22.62808166,24.66425783,22.74465525,13.45399801,12.2611433,SARS-CoV-2_54_RIGHT,SARS-CoV-2_75_LEFT
13.977683,26.79410688,24.96428557,28.78523404,13.97396721,24.9587416,28.77745705,26.62735181,15.129609,12.96449561,SARS-CoV-2_54_RIGHT,SARS-CoV-2_75_RIGHT
15.19765721,30.18764312,23.61631732,31.69041607,14.59401785,22.97039514,30.4080012,23.73882196,15.31504639,11.62473219,SARS-CoV-2_54_RIGHT,SARS-CoV-2_76_LEFT
17.50133863,28.56032769,29.76002422,30.88546938,12.62233238,22.81152705,23.40209967,24.14221704,13.45426636,13.0504327,SARS-CoV-2_54_RIGHT,SARS-CoV-2_76_RIGHT
17.12654992,30.35287426,25.76163677,30.27571403,13.59969695,22.00554706,25.00436141,21.96937393,13.56982286,11.86511097,SARS-CoV-2_54_RIGHT,SARS-CoV-2_77_LEFT
18.52547718,37.9494625,25.79881699,27.34037742,15.40298611,23.0741091,24.25148948,19.21053218,11.9642218,11.47636404,SARS-CoV-2_54_RIGHT,SARS-CoV-2_77_RIGHT
15.21620154,29.60065744,23.64239562,29.82594743,14.4611567,22.83052047,28.44247538,22.95219779,14.57170374,11.70842616,SARS-CoV-2_54_RIGHT,SARS-CoV-2_78_LEFT
15.98699996,32.65847439,26.27728114,29.37027238,14.87832537,24.92848968,27.62960627,23.1407992,13.51672553,12.2672995,SARS-CoV-2_54_RIGHT,SARS-CoV-2_78_RIGHT
15.77798939,31.07213926,27.43248887,30.39030698,14.27578484,25.32966587,27.73800346,24.9102583,13.98998421,12.76455818,SARS-CoV-2_54_RIGHT,SARS-CoV-2_79_LEFT
14.65193003,25.7012533,24.41657237,31.8474624,12.9510552,22.15865651,27.8021832,26.26671611,16.2062086,12.3272654,SARS-CoV-2_54_RIGHT,SARS-CoV-2_79_RIGHT
15.40937396,29.54610591,26.65207509,29.24627179,14.07233016,24.79744739,26.95881046,24.5994236,13.93553167,12.77462189,SARS-CoV-2_54_RIGHT,SARS-CoV-2_80_LEFT
16.48827225,30.46474497,26.4689615,29.67713431,13.8653059,23.32270294,25.64937351,22.9005786,13.54600798,12.2721531,SARS-CoV-2_54_RIGHT,SARS-CoV-2_80_RIGHT
15.18032515,31.72202746,23.2124415,29.90854025,15.37617875,23.40892412,30.26857576,22.50797033,14.49996128,11.48202075,SARS-CoV-2_54_RIGHT,SARS-CoV-2_81_LEFT
14.68983987,29.98298752,24.87200627,28.47744788,14.93310611,25.18366949,28.90870334,24.17680789,14.16012587,12.39711863,SARS-CoV-2_54_RIGHT,SARS-CoV-2_81_RIGHT
16.35689003,32.92579474,24.39518615,28.52879024,15.05611494,23.12131335,26.7161759,21.09561955,13.21776154,11.58407925,SARS-CoV-2_54_RIGHT,SARS-CoV-2_82_LEFT
15.1864465,29.44670471,26.45724798,27.7617437,14.30709668,25.22764848,26.38904506,24.04441231,13.5024677,12.89552421,SARS-CoV-2_54_RIGHT,SARS-CoV-2_82_RIGHT
15.02173004,30.89940202,25.2870338,30.32094104,14.86975044,25.0940052,30.02315952,24.74134018,14.59555052,12.28981087,SARS-CoV-2_54_RIGHT,SARS-CoV-2_83_LEFT
16.52725327,31.29626794,23.62943457,31.09793525,14.30129804,21.57944812,27.35680332,21.49690545,14.21923452,11.27736385,SARS-CoV-2_54_RIGHT,SARS-CoV-2_83_RIGHT
15.37957389,29.1443806,26.77398707,31.54317998,13.76247345,24.47761901,28.22460709,26.02032382,14.8330742,12.72863477,SARS-CoV-2_54_RIGHT,SARS-CoV-2_84_LEFT
14.62839013,29.72153704,22.67025608,29.24471304,15.10078863,23.15974498,30.14746192,22.89365433,14.84195056,11.56039951,SARS-CoV-2_54_RIGHT,SARS-CoV-2_84_RIGHT
17.38059169,35.06317164,28.69119415,29.70735976,14.68401705,25.29250235,26.03875375,22.68701643,12.86313368,12.51538721,SARS-CoV-2_54_RIGHT,SARS-CoV-2_85_LEFT
18.88008144,32.79460202,28.18673509,30.74765356,13.50364726,22.37176198,23.81383447,21.52221648,12.86161192,12.05883857,SARS-CoV-2_54_RIGHT,SARS-CoV-2_85_RIGHT
14.8778751,28.89839935,23.41041757,29.78699312,14.38466732,22.8655169,28.83518518,23.37190597,14.84243061,11.74922287,SARS-CoV-2_54_RIGHT,SARS-CoV-2_86_LEFT
15.66652964,28.86040571,27.80805488,31.75535614,13.4337023,24.46182289,27.2800746,26.3576604,14.6674548,12.99175033,SARS-CoV-2_54_RIGHT,SARS-CoV-2_86_RIGHT
16.29747953,27.61276629,27.72119827,30.18548008,12.83562724,22.86770508,24.39489259,24.47584557,13.90126008,12.87984869,SARS-CoV-2_54_RIGHT,SARS-CoV-2_87_LEFT
16.86768301,30.27219614,29.67045227,27.64641945,13.55588622,24.77824494,23.43254936,23.10234894,12.55141247,13.32380256,SARS-CoV-2_54_RIGHT,SARS-CoV-2_87_RIGHT
15.88025648,30.21978927,28.20961356,26.76193584,14.16733615,25.68474474,24.51598989,23.26674348,12.67099333,13.28890712,SARS-CoV-2_54_RIGHT,SARS-CoV-2_88_LEFT
16.59478172,32.77370158,25.1615312,30.71329798,14.6080986,23.10415115,27.50951152,22.18391613,13.80156341,11.68676781,SARS-CoV-2_54_RIGHT,SARS-CoV-2_88_RIGHT
15.65113022,30.00029625,24.09677658,27.67349301,14.49657957,22.87443404,26.00583198,21.60658014,13.39852233,11.81665498,SARS-CoV-2_54_RIGHT,SARS-CoV-2_89_LEFT
17.2949246,34.6812548,27.04441249,27.57789726,14.94791846,24.43934039,24.85854428,21.04187059,12.35928764,12.16912066,SARS-CoV-2_54_RIGHT,SARS-CoV-2_89_RIGHT
14.75846486,33.64606574,22.13154379,27.95760369,16.96217439,24.11969424,31.5590744,21.33869041,13.97167118,11.25203014,SARS-CoV-2_54_RIGHT,SARS-CoV-2_90_LEFT
16.55844824,30.35939025,24.20123917,29.12529048,14.03495814,21.73750992,25.45212244,21.16384101,13.51344216,11.54025591,SARS-CoV-2_54_RIGHT,SARS-CoV-2_90_RIGHT
16.31137556,31.26067413,25.79368362,32.5397114,14.06308272,23.20643075,28.22178599,23.82096516,14.56839098,11.94174438,SARS-CoV-2_54_RIGHT,SARS-CoV-2_91_LEFT
16.52377032,29.1501028,27.48380305,30.64621413,13.26371893,23.17949755,25.23240112,24.03360155,13.85989744,12.6089905,SARS-CoV-2_54_RIGHT,SARS-CoV-2_91_RIGHT
17.0820211,32.59698339,28.43959497,30.31701757,14.06080995,24.51443963,25.81178782,23.33246046,13.24526386,12.57535369,SARS-CoV-2_54_RIGHT,SARS-CoV-2_92_LEFT
18.80750945,32.7881598,28.30582673,30.48526636,13.51469983,22.49589092,23.73275526,21.52322494,12.78992297,12.10476839,SARS-CoV-2_54_RIGHT,SARS-CoV-2_92_RIGHT
15.45986002,27.89274167,26.14065364,31.80773076,13.29573435,23.20962352,27.31221476,25.64190639,15.07092546,12.53007255,SARS-CoV-2_54_RIGHT,SARS-CoV-2_93_LEFT
15.12224256,28.25543661,25.84053147,28.12982223,13.88150762,24.15874014,26.0950323,24.07180552,13.81999902,12.72653066,SARS-CoV-2_54_RIGHT,SARS-CoV-2_93_RIGHT
14.3773671,29.99425712,21.72646871,28.54002315,15.64545808,22.93675569,30.91084489,22.14920679,14.80631862,11.3042069,SARS-CoV-2_54_RIGHT,SARS-CoV-2_94_LEFT
14.40590101,25.67702127,24.93405307,26.87172907,13.33875505,23.41964959,25.08231268,24.37802436,14.00463756,12.93780363,SARS-CoV-2_54_RIGHT,SARS-CoV-2_94_RIGHT
14.90358984,28.81769331,26.65189522,30.62150438,13.97615309,25.26491266,28.70984811,26.56246474,14.84245171,12.96219259,SARS-CoV-2_54_RIGHT,SARS-CoV-2_95_LEFT
